,A-A(0.66V),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wavelength (nm),V vs. RHE (iRu corrected),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.66,0.67,0.68,0.69,0.7,0.71,0.72,0.73,0.74,0.75,0.76,0.77,0.78,0.79,0.8,0.81,0.82,0.83,0.84,0.85,0.86,0.87,0.88,0.89,0.9,0.91,0.92,0.93,0.94,0.95,0.96,0.97,0.98,0.99,1,1.01,1.02,1.03,1.04,1.05,1.06,1.07,1.08,1.09,1.1,1.11,1.12,1.13,1.14,1.15,1.16,1.17,1.18,1.19,1.2,1.21,1.22,1.23,1.24,1.25,1.26,1.27,1.28,1.29,1.3,1.31,1.32,1.33,1.34,1.35,1.36,1.37,1.38,1.39,1.4,1.41,1.42,1.43,1.44,1.45,1.46,1.47,1.48,1.49,1.5,1.51,1.52,1.53,1.54,1.55,1.56,1.57
460.72084,0,2.85E-03,5.89E-03,8.05E-03,8.92E-03,0.012666667,0.02,0.015333333,0.024333333,0.032444444,0.029777778,0.034666667,0.045333333,0.043111111,0.046555556,0.057777778,0.063888889,0.076333333,0.076111111,0.078222222,0.095222222,0.091888889,0.101111111,0.108555556,0.111444444,0.124777778,0.124888889,0.143777778,0.145777778,0.150333333,0.158,0.165,0.160111111,0.179,0.173777778,0.176555556,0.188333333,0.190555556,0.189777778,0.179777778,0.197888889,0.185666667,0.197444444,0.198666667,0.205222222,0.209222222,0.206444444,0.211888889,0.218111111,0.221666667,0.224777778,0.224888889,0.223777778,0.234,0.244888889,0.239444444,0.247444444,0.260222222,0.262555556,0.269777778,0.266222222,0.286666667,0.284666667,0.288888889,0.292444444,0.297222222,0.312666667,0.315333333,0.321555556,0.319888889,0.333888889,0.349333333,0.345444444,0.353555556,0.363,0.364111111,0.385222222,0.373,0.385444444,0.395888889,0.41,0.401111111,0.409444444,0.402888889,0.413555556,0.417555556,0.413111111,0.408555556,0.424666667,0.421888889,0.433222222,0.422555556
461.17378,0,-1.1E-03,5.28E-03,7.9E-03,8.82E-03,0.015555556,0.020222222,0.019111111,0.021888889,0.025666667,0.031222222,0.036,0.044333333,0.042555556,0.047888889,0.059111111,0.066111111,0.073555556,0.073888889,0.077,0.093222222,0.091,0.099444444,0.110111111,0.109333333,0.123666667,0.123,0.142222222,0.144111111,0.148666667,0.159555556,0.168777778,0.162666667,0.175777778,0.173,0.171222222,0.186,0.187111111,0.189,0.18,0.197,0.191666667,0.193,0.200222222,0.202222222,0.208777778,0.205111111,0.209555556,0.217666667,0.216888889,0.226,0.225666667,0.228222222,0.232222222,0.242,0.244333333,0.246888889,0.254777778,0.258555556,0.267888889,0.269333333,0.286555556,0.285666667,0.285333333,0.291444444,0.296222222,0.309222222,0.316666667,0.325333333,0.321777778,0.330333333,0.348666667,0.345333333,0.352222222,0.360555556,0.364444444,0.380222222,0.377777778,0.388,0.393888889,0.409666667,0.397888889,0.408222222,0.407666667,0.411222222,0.416888889,0.413333333,0.412111111,0.423333333,0.420666667,0.435666667,0.423777778
461.6267,0,-1.11E-03,5.11E-03,9.13E-03,1.01E-02,0.019333333,0.016666667,0.021333333,0.022,0.025111111,0.030444444,0.036222222,0.045444444,0.049444444,0.053888889,0.061888889,0.069777778,0.072888889,0.077777778,0.079555556,0.096666667,0.094111111,0.102333333,0.113666667,0.111777778,0.127444444,0.127222222,0.141666667,0.145,0.146555556,0.161333333,0.169111111,0.164555556,0.172555556,0.177666667,0.172777778,0.190666667,0.187111111,0.188555556,0.182555556,0.196,0.197777778,0.192888889,0.203555556,0.206666667,0.209777778,0.208666667,0.209333333,0.221666667,0.217333333,0.228444444,0.226888889,0.233666667,0.235777778,0.249,0.247,0.251,0.253333333,0.262777778,0.272444444,0.274555556,0.286111111,0.287333333,0.288111111,0.291,0.297,0.308333333,0.321777778,0.329333333,0.323888889,0.330222222,0.352888889,0.348,0.358222222,0.365,0.371666667,0.380888889,0.381,0.394111111,0.393,0.413444444,0.400333333,0.411555556,0.413666667,0.415333333,0.424777778,0.415,0.417222222,0.424666667,0.421111111,0.433888889,0.427888889
462.07958,0,3.87E-03,8.98E-03,0.012555556,0.011111111,0.024777778,0.022555556,0.022666667,0.029888889,0.030333333,0.036777778,0.044333333,0.046777778,0.055777778,0.057444444,0.063666667,0.074444444,0.076222222,0.081444444,0.084333333,0.101,0.098777778,0.107666667,0.119222222,0.117444444,0.133111111,0.132888889,0.143666667,0.148444444,0.148666667,0.162666667,0.17,0.168444444,0.175555556,0.183666667,0.179666667,0.195888889,0.191222222,0.191888889,0.191444444,0.199,0.206222222,0.199444444,0.211888889,0.213222222,0.211111111,0.211444444,0.214333333,0.226333333,0.221111111,0.234,0.237,0.237222222,0.243222222,0.253333333,0.255888889,0.254333333,0.260555556,0.268777778,0.277333333,0.280333333,0.287888889,0.291,0.292,0.296222222,0.304888889,0.312777778,0.326444444,0.335666667,0.33,0.328444444,0.354333333,0.352333333,0.358777778,0.374666667,0.380888889,0.384,0.386888889,0.401444444,0.399,0.411666667,0.406222222,0.417555556,0.422666667,0.420222222,0.427,0.421333333,0.425444444,0.431333333,0.426111111,0.438666667,0.432
462.53244,0,4.2E-03,9.78E-03,0.016,0.016777778,0.025333333,0.026222222,0.026888889,0.035333333,0.032,0.046666667,0.052333333,0.052,0.062333333,0.058222222,0.069555556,0.082444444,0.080777778,0.087666667,0.091555556,0.103111111,0.103444444,0.116111111,0.121444444,0.121555556,0.137888889,0.142333333,0.147,0.156555556,0.149666667,0.168,0.169888889,0.174111111,0.179666667,0.189444444,0.180555556,0.201888889,0.199555556,0.197555556,0.197777778,0.206666667,0.215666667,0.204111111,0.221777778,0.214111111,0.217666667,0.217888889,0.224333333,0.234777778,0.231,0.237888889,0.242888889,0.239,0.25,0.261,0.263666667,0.263111111,0.265666667,0.274666667,0.283333333,0.285,0.293222222,0.297111111,0.296333333,0.300888889,0.312222222,0.317111111,0.333777778,0.343777778,0.335555556,0.334555556,0.357111111,0.360777778,0.361555556,0.381888889,0.39,0.387222222,0.391666667,0.407777778,0.408222222,0.415222222,0.410444444,0.426333333,0.428666667,0.426888889,0.434888889,0.425888889,0.431444444,0.438222222,0.433444444,0.443333333,0.441
462.98527,0,7.5E-03,6.18E-03,0.014,0.016444444,0.022222222,0.024333333,0.024111111,0.036666667,0.033888889,0.048222222,0.051111111,0.051888889,0.062777778,0.057111111,0.071666667,0.083888889,0.080666667,0.087888889,0.093444444,0.101222222,0.108888889,0.120444444,0.121777778,0.124333333,0.141777778,0.145777778,0.149222222,0.155111111,0.152555556,0.170666667,0.173,0.176444444,0.181111111,0.191333333,0.185777778,0.200666667,0.201777778,0.2,0.201777778,0.208111111,0.219333333,0.206777778,0.222333333,0.219444444,0.222444444,0.221666667,0.224888889,0.235777778,0.237111111,0.237222222,0.247333333,0.238,0.251,0.262222222,0.263222222,0.264888889,0.269666667,0.276,0.289222222,0.286222222,0.296,0.293,0.297888889,0.301777778,0.313333333,0.317555556,0.333,0.345444444,0.338111111,0.334888889,0.356222222,0.362666667,0.363888889,0.384222222,0.394444444,0.386222222,0.393222222,0.407444444,0.406777778,0.414666667,0.410222222,0.426666667,0.429666667,0.427555556,0.435222222,0.427555556,0.433777778,0.440222222,0.438333333,0.44,0.439555556
463.43808,0,0.014333333,1E-02,0.016,0.020222222,0.027111111,0.029555556,0.025555556,0.038,0.036,0.057333333,0.053,0.057333333,0.064888889,0.062555556,0.071777778,0.084777778,0.082777778,0.090888889,0.097333333,0.108,0.111222222,0.120888889,0.126555556,0.125,0.146444444,0.152111111,0.152555556,0.157666667,0.157777778,0.169444444,0.174,0.179555556,0.185444444,0.191333333,0.188555556,0.202222222,0.203222222,0.206,0.201444444,0.212444444,0.223,0.210888889,0.221666667,0.224222222,0.230111111,0.228888889,0.229111111,0.237,0.243777778,0.249111111,0.255666667,0.241,0.256222222,0.263111111,0.265,0.267111111,0.276888889,0.280777778,0.293666667,0.288444444,0.302,0.297666667,0.298666667,0.304222222,0.322888889,0.323555556,0.337444444,0.345333333,0.347555556,0.342666667,0.360333333,0.364222222,0.371,0.386222222,0.398222222,0.391333333,0.395333333,0.403444444,0.411222222,0.416111111,0.414333333,0.427444444,0.433777778,0.432666667,0.437,0.432777778,0.440222222,0.447888889,0.444666667,0.437111111,0.444333333
463.89086,0,0.014777778,0.012555556,0.014888889,0.017333333,0.028111111,0.027444444,0.025,0.037888889,0.036333333,0.057111111,0.052777778,0.055222222,0.063333333,0.062222222,0.077111111,0.085555556,0.079333333,0.091,0.095444444,0.107555556,0.110444444,0.119777778,0.125666667,0.124666667,0.147222222,0.15,0.153111111,0.156555556,0.153,0.167111111,0.172333333,0.179,0.185222222,0.192666667,0.193444444,0.201333333,0.203333333,0.204444444,0.204,0.215333333,0.221111111,0.212777778,0.218777778,0.225333333,0.232111111,0.233666667,0.228666667,0.239444444,0.246777778,0.252777778,0.260222222,0.240777778,0.251777778,0.264222222,0.263111111,0.265222222,0.278444444,0.278444444,0.293666667,0.288333333,0.301444444,0.302222222,0.298777778,0.303888889,0.327222222,0.326111111,0.333111111,0.347333333,0.351666667,0.347555556,0.360666667,0.364333333,0.373444444,0.384666667,0.395444444,0.390666667,0.398111111,0.405555556,0.414555556,0.413111111,0.414888889,0.423555556,0.431555556,0.431777778,0.439888889,0.434333333,0.443333333,0.447444444,0.445222222,0.440111111,0.440777778
464.34361,0,0.016888889,0.016777778,0.014777778,0.017333333,0.026222222,0.024,0.023666667,0.039333333,0.036555556,0.055222222,0.051444444,0.053111111,0.063555556,0.065,0.076,0.085,0.083111111,0.090555556,0.096,0.111777778,0.102888889,0.116888889,0.127666667,0.129111111,0.146666667,0.150555556,0.158222222,0.154555556,0.157555556,0.168111111,0.173777778,0.178222222,0.188555556,0.191777778,0.197555556,0.200111111,0.203444444,0.204666667,0.205555556,0.215444444,0.217888889,0.214444444,0.218222222,0.226666667,0.230444444,0.236333333,0.232666667,0.242333333,0.247888889,0.252888889,0.260333333,0.243666667,0.252444444,0.266555556,0.265222222,0.266444444,0.275111111,0.279,0.294222222,0.290444444,0.298888889,0.305111111,0.301222222,0.306666667,0.331888889,0.326666667,0.330555556,0.343333333,0.350666667,0.348555556,0.361888889,0.364333333,0.376222222,0.386111111,0.389666667,0.396333333,0.402333333,0.409222222,0.415666667,0.419666667,0.418111111,0.426,0.432,0.435555556,0.442111111,0.433333333,0.447555556,0.445777778,0.448111111,0.443666667,0.440111111
464.79634,0,0.019333333,0.018333333,0.021111111,0.020333333,0.026333333,0.025888889,0.025777778,0.042444444,0.038555556,0.054,0.054555556,0.055111111,0.065555556,0.067666667,0.080666667,0.081777778,0.090333333,0.094111111,0.096666667,0.116111111,0.103222222,0.119555556,0.131444444,0.130444444,0.149333333,0.155,0.161888889,0.159666667,0.164222222,0.171222222,0.18,0.183111111,0.192333333,0.195333333,0.200555556,0.201333333,0.205666667,0.208888889,0.209444444,0.220444444,0.220555556,0.221444444,0.223,0.230333333,0.233333333,0.237888889,0.235666667,0.248,0.255888889,0.256555556,0.262777778,0.245888889,0.253777778,0.268,0.269888889,0.272333333,0.279444444,0.280666667,0.299111111,0.292333333,0.303,0.310444444,0.312222222,0.312666667,0.333666667,0.331333333,0.335555556,0.344666667,0.357222222,0.354666667,0.367666667,0.372444444,0.379666667,0.386222222,0.392888889,0.402333333,0.408111111,0.411444444,0.419444444,0.423444444,0.424888889,0.434111111,0.434555556,0.436111111,0.443,0.438444444,0.450111111,0.451555556,0.458333333,0.447666667,0.440888889
465.24904,0,0.015555556,0.012333333,0.022111111,0.015888889,0.024888889,0.022111111,0.026,0.037333333,0.035777778,0.050222222,0.048444444,0.051111111,0.059666667,0.068888889,0.078666667,0.079111111,0.089444444,0.093666667,0.094111111,0.110444444,0.104777778,0.112,0.131777778,0.127777778,0.145111111,0.153222222,0.160888889,0.158888889,0.164888889,0.170777778,0.179666667,0.181444444,0.191111111,0.191777778,0.199444444,0.198444444,0.204222222,0.208222222,0.212111111,0.223555556,0.220777778,0.221777778,0.217888889,0.226222222,0.229111111,0.237222222,0.236,0.246777778,0.253888889,0.254222222,0.256111111,0.247,0.249222222,0.265777778,0.271666667,0.272,0.275777778,0.281888889,0.299555556,0.288777778,0.3,0.307888889,0.313111111,0.312333333,0.331444444,0.33,0.334111111,0.345666667,0.357222222,0.354,0.364555556,0.372666667,0.378444444,0.383,0.389666667,0.393444444,0.410777778,0.414444444,0.415888889,0.421111111,0.426333333,0.432333333,0.433333333,0.436555556,0.441222222,0.437444444,0.450666667,0.449111111,0.454666667,0.448444444,0.438444444
465.70171,0,0.013333333,0.011777778,0.022,0.016888889,0.027222222,0.020444444,0.028111111,0.037666667,0.035222222,0.046777778,0.049,0.050666667,0.060666667,0.071777778,0.078222222,0.077333333,0.090333333,0.093333333,0.094888889,0.109444444,0.105888889,0.112555556,0.134333333,0.126222222,0.143777778,0.151777778,0.160333333,0.159777778,0.168333333,0.173,0.183,0.182777778,0.191444444,0.191333333,0.196222222,0.196,0.204888889,0.208666667,0.215111111,0.223444444,0.218888889,0.220555556,0.222444444,0.223555556,0.230222222,0.237333333,0.238111111,0.251888889,0.251555556,0.252444444,0.253444444,0.249888889,0.248444444,0.270555556,0.272333333,0.269888889,0.276444444,0.285,0.300777778,0.293444444,0.298444444,0.311666667,0.313555556,0.315,0.332555556,0.332444444,0.336444444,0.345666667,0.356111111,0.354,0.363777778,0.378444444,0.375777778,0.385444444,0.389111111,0.392,0.412777778,0.42,0.414555556,0.426333333,0.424555556,0.435111111,0.429666667,0.436555556,0.442555556,0.436,0.456,0.452333333,0.454555556,0.450333333,0.442111111
466.15435,0,0.014333333,0.014666667,0.018333333,0.014444444,0.027111111,0.019555556,0.03,0.037222222,0.033888889,0.041666667,0.046111111,0.049777778,0.063666667,0.072777778,0.075111111,0.077222222,0.092888889,0.092333333,0.099111111,0.107666667,0.109777778,0.113666667,0.138888889,0.130333333,0.139111111,0.153555556,0.158666667,0.162666667,0.168555556,0.171444444,0.182777778,0.184333333,0.188444444,0.193333333,0.197555556,0.197777778,0.206666667,0.205888889,0.214555556,0.219888889,0.216111111,0.222,0.220666667,0.225333333,0.225444444,0.237,0.238222222,0.251,0.251222222,0.250777778,0.251444444,0.248666667,0.251111111,0.276111111,0.273,0.271111111,0.276777778,0.284888889,0.298333333,0.295222222,0.295444444,0.313888889,0.319222222,0.317,0.332444444,0.338111111,0.342111111,0.346444444,0.351777778,0.353888889,0.364333333,0.382333333,0.378666667,0.387666667,0.386444444,0.397333333,0.413777778,0.420222222,0.414222222,0.429111111,0.423444444,0.437222222,0.432222222,0.437222222,0.444555556,0.436777778,0.455333333,0.452888889,0.455444444,0.447444444,0.442444444
466.60697,0,0.016111111,0.017666667,0.018222222,0.012111111,0.025111111,0.020333333,0.028777778,0.037555556,0.032888889,0.042444444,0.049333333,0.051666667,0.058333333,0.072222222,0.074333333,0.077444444,0.094222222,0.088666667,0.104666667,0.110444444,0.113444444,0.117444444,0.142777778,0.132888889,0.141888889,0.153666667,0.162222222,0.164222222,0.171,0.175444444,0.183666667,0.186666667,0.190111111,0.194555556,0.197888889,0.196777778,0.207444444,0.209333333,0.220333333,0.219666667,0.217,0.225111111,0.227222222,0.228666667,0.223777778,0.235333333,0.241888889,0.252777778,0.253777778,0.249,0.252444444,0.248777778,0.255777778,0.274666667,0.273444444,0.273333333,0.282444444,0.283555556,0.298777778,0.297333333,0.297111111,0.314444444,0.322111111,0.323444444,0.333555556,0.340444444,0.341333333,0.348222222,0.351,0.355222222,0.365888889,0.383111111,0.382111111,0.392666667,0.387444444,0.398444444,0.414555556,0.418444444,0.414333333,0.429888889,0.421444444,0.440555556,0.434555556,0.435555556,0.441666667,0.440666667,0.456666667,0.455777778,0.456444444,0.449666667,0.448555556
467.05957,0,0.015888889,0.020777778,0.016,0.015777778,0.022666667,0.023222222,0.031777778,0.036777778,0.032777778,0.044333333,0.053666667,0.054666667,0.058222222,0.070888889,0.076888889,0.078666667,0.098444444,0.094333333,0.111111111,0.110555556,0.120666667,0.125333333,0.145222222,0.135666667,0.145666667,0.159111111,0.164777778,0.168888889,0.173888889,0.18,0.184111111,0.190666667,0.191,0.199777778,0.198111111,0.199111111,0.211,0.216888889,0.226222222,0.222444444,0.219111111,0.228888889,0.232222222,0.233333333,0.224333333,0.233777778,0.248333333,0.251666667,0.255111111,0.246222222,0.252111111,0.255111111,0.265333333,0.274,0.276333333,0.278,0.283777778,0.286,0.302444444,0.298333333,0.302777778,0.315,0.323333333,0.324333333,0.333333333,0.339333333,0.347777778,0.350888889,0.352666667,0.364333333,0.368777778,0.387111111,0.389111111,0.396666667,0.392333333,0.401333333,0.412333333,0.417333333,0.417111111,0.434888889,0.425111111,0.444666667,0.436333333,0.435111111,0.447222222,0.446,0.457888889,0.454555556,0.464,0.456444444,0.450333333
467.51213,0,0.016222222,0.021555556,0.013333333,0.016,0.020111111,0.025222222,0.031222222,0.034888889,0.033333333,0.042777778,0.051444444,0.057666667,0.058777778,0.070777778,0.078111111,0.080222222,0.097333333,0.093888889,0.114555556,0.112222222,0.126777778,0.125111111,0.144777778,0.142777778,0.148,0.155,0.165888889,0.167555556,0.176888889,0.185666667,0.188444444,0.196111111,0.190333333,0.203222222,0.200666667,0.199333333,0.214,0.217888889,0.228555556,0.227,0.220333333,0.227555556,0.232333333,0.240888889,0.227555556,0.235666667,0.247333333,0.253777778,0.256444444,0.250333333,0.256333333,0.259555556,0.273777778,0.274222222,0.278222222,0.280111111,0.285777778,0.289666667,0.301333333,0.304444444,0.306,0.311666667,0.321777778,0.327444444,0.334222222,0.340222222,0.35,0.354222222,0.353,0.364,0.374222222,0.385222222,0.392777778,0.396222222,0.393,0.403666667,0.414777778,0.418666667,0.415444444,0.437888889,0.427444444,0.445444444,0.441555556,0.434333333,0.447555556,0.448666667,0.456333333,0.457111111,0.465777778,0.459111111,0.451444444
467.96467,0,9.62E-03,0.019555556,6.17E-03,0.015,0.020666667,0.023,0.025666667,0.029333333,0.032777778,0.039666667,0.042666667,0.053666667,0.057,0.066222222,0.072777778,0.075222222,0.092777778,0.089333333,0.106555556,0.108555556,0.123,0.123222222,0.139333333,0.140777778,0.146666667,0.149555556,0.165444444,0.163888889,0.175666667,0.182444444,0.181,0.189,0.186555556,0.198,0.195666667,0.197444444,0.209222222,0.215222222,0.22,0.222555556,0.220333333,0.225666667,0.227888889,0.240222222,0.228666667,0.229888889,0.245666667,0.251666667,0.251444444,0.253444444,0.254777778,0.259555556,0.273555556,0.267555556,0.273777778,0.278222222,0.285111111,0.285888889,0.297222222,0.304222222,0.305222222,0.307888889,0.316666667,0.325111111,0.332,0.336666667,0.346666667,0.347888889,0.350555556,0.363444444,0.375111111,0.379444444,0.390444444,0.389444444,0.393666667,0.398333333,0.411,0.413888889,0.412222222,0.434,0.425555556,0.439444444,0.440222222,0.433555556,0.444777778,0.447888889,0.451222222,0.456222222,0.463,0.459,0.451222222
468.41718,0,4.9E-03,0.017444444,3.4E-04,9.61E-03,0.015,0.016555556,0.022,0.026111111,0.030666667,0.034111111,0.041,0.048777778,0.054444444,0.058,0.073666667,0.074333333,0.085888889,0.086444444,0.098777778,0.104333333,0.116444444,0.120888889,0.131333333,0.136444444,0.145111111,0.143666667,0.161666667,0.162333333,0.166888889,0.178444444,0.174888889,0.183,0.181888889,0.197222222,0.194444444,0.193666667,0.207666667,0.210444444,0.217666667,0.219111111,0.216,0.217888889,0.223444444,0.235555556,0.228222222,0.229888889,0.242333333,0.251222222,0.250888889,0.251888889,0.254444444,0.259666667,0.266111111,0.264777778,0.268555556,0.272888889,0.278666667,0.283111111,0.293555556,0.300777778,0.301111111,0.305333333,0.313666667,0.320888889,0.327777778,0.333333333,0.337555556,0.344444444,0.348777778,0.354888889,0.372111111,0.370222222,0.384444444,0.385444444,0.388777778,0.391444444,0.403888889,0.412222222,0.404777778,0.430555556,0.420111111,0.432777778,0.435333333,0.428666667,0.444333333,0.446555556,0.448333333,0.452111111,0.455444444,0.459222222,0.449444444
468.86967,0,6.32E-03,0.017444444,6.33E-03,0.012777778,0.016666667,0.020222222,0.023888889,0.031777778,0.034666667,0.037555556,0.040333333,0.050666667,0.056222222,0.060666667,0.079333333,0.078777778,0.089888889,0.089111111,0.094666667,0.106,0.113111111,0.124777778,0.134666667,0.138222222,0.145888889,0.152555556,0.165555556,0.166,0.170111111,0.186111111,0.179111111,0.185666667,0.187333333,0.204888889,0.200222222,0.200222222,0.211,0.214,0.220333333,0.220111111,0.217888889,0.219777778,0.23,0.236777778,0.236222222,0.236111111,0.245555556,0.251666667,0.252222222,0.255222222,0.257777778,0.265666667,0.268222222,0.269444444,0.271888889,0.277777778,0.279222222,0.289111111,0.295777778,0.303888889,0.302888889,0.308777778,0.317555556,0.325333333,0.332,0.338333333,0.336666667,0.341222222,0.349666667,0.356777778,0.377333333,0.371444444,0.386666667,0.390333333,0.391222222,0.400444444,0.413333333,0.416,0.408,0.434222222,0.424666667,0.439111111,0.442444444,0.435333333,0.452666667,0.449666667,0.455333333,0.453888889,0.456333333,0.465,0.456333333
469.32212,0,4.35E-03,0.013444444,6.83E-03,0.014222222,0.014333333,0.023,0.024777778,0.030555556,0.036,0.040444444,0.046222222,0.048222222,0.060111111,0.06,0.079444444,0.078222222,0.087444444,0.092555556,0.091888889,0.109888889,0.112444444,0.126,0.131888889,0.133888889,0.147,0.153333333,0.166222222,0.168777778,0.169555556,0.185333333,0.181888889,0.184222222,0.188555556,0.205777778,0.200222222,0.204111111,0.21,0.213777778,0.22,0.218,0.218777778,0.219333333,0.229444444,0.233888889,0.246111111,0.235666667,0.246,0.251555556,0.253,0.256555556,0.262777778,0.264333333,0.266,0.269222222,0.271777778,0.279333333,0.278555556,0.293777778,0.297111111,0.302666667,0.305444444,0.305777778,0.319666667,0.325888889,0.329666667,0.340444444,0.331888889,0.344444444,0.355333333,0.359111111,0.380222222,0.372111111,0.385666667,0.390888889,0.397222222,0.402666667,0.410888889,0.416222222,0.413222222,0.432777778,0.427666667,0.442444444,0.444555556,0.433666667,0.451888889,0.451444444,0.458222222,0.458333333,0.456444444,0.465888889,0.458111111
